User_ID,Cause_of_Death,Last_Post_Time,Comment_Time,Relative_Elapsed_Time,Commenter_Name,Comment,Tree_Hole,Wailing_Wall,Not_Related,Comments_Split
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 12:30:20,9.0,譕螚,我不要你安息，我要眼睁睁的在时之彼端笑靥如花的看着那些一步步把你推向深渊的恶魔如何在这荒谬的世界苟延残喘受尽苦难，既然世间阅不尽你的温柔，不妨报以最恶毒的诅咒，要他们死要他们不得超生，他年黄泉相遇，你要亭亭玉立，笑着对他们说“老师，我等你好久了”,No,Yes,No,"我,不要,你,安息,我,眼睁睁,时之彼端,笑靥如花,看着,那些,一步步把,你,推向,深渊,恶魔,如何,荒谬,世界,苟延残喘,受尽,苦难,既然,世间,阅,不尽,你,温柔,不妨,报以,最,恶毒,诅咒,他们,死,他们,不得,超生,他,年,黄泉,相遇,你,亭亭玉立,笑着,对,他们,说,“,老师,我,等,你,好久,”"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 09:19:00,9.0,小缘kkk,妹妹走好 来生一定再见好光景,No,Yes,No,"妹妹,走好,来生,一定,再见,好光景,"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-20 00:48:09,12.0,济南燕山中学坠亡女生家长,欣欣，今天我泪流成了河！你是个老实的对世界很温柔的女孩和我女儿孟鑫彤心路历程和在学校受得伤害是很相似的！我女儿是济南燕山中学初二的学生，她坠楼离开的这个让她无耐委屈和厌恶的世界，你们都是善良应该被温柔以待的好孩子！父母们需要你们！该走的不是你们是那些心坏恶嘴无德之徒！南无阿弥陀佛,Yes,Yes,No,"欣欣,今天,我,泪流,成,河,你,老实,对,世界,温柔,女孩,我女儿,孟鑫彤,心路历程,学校,受,得,伤害,相似,我女儿,济南燕山中学,初二,学生,她,坠楼,离开,这个,她,无耐委屈,厌恶,世界,你们,都是,善良,应该,被,温柔,以待,好,孩子,父母,们,需要,你们,该,走,不是,你们,那些,心,坏,恶嘴无德,徒,南,无,阿弥陀佛,"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-20 01:30:08,12.0,看到我请提醒我积极向上努力赚钱,好刺眼的高中学渣，想扣掉它，人生何止高中，学渣何尝没用,Yes,No,No,"好,刺眼,高中,学渣,想,扣掉,它,人生,何止,高中,学渣,何尝,没用"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 12:13:05,9.0,香芋乐多,跟我一样大的女孩 如果你还在的话我真想成为你的朋友。冬天的河水太冷了 希望你去了一个温暖的地方。下辈子只要健康和快乐。,No,Yes,No,",我,一样,大,女孩,如果,你,还在,我,真想,成为,你,朋友,冬天,河水,太冷,希望,你,一个,温暖,地方,下辈子,只要,健康,快乐,"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 10:09:17,9.0,婕婕林加一,妹妹 作为你的学姐 我体会你的难过 后悔没有早点认识你 是这个世界没有好好对你 是他们没有照顾好你 我替他们跟你道歉 在那边要好好的 下辈子早点认识我吧,No,Yes,No,"妹妹,作为,你,学姐,我,体会,你,难过,后悔,没有,早点认识,你,这个,世界,没有,好好,对,你,他们,没有,照顾,好,你,我,替,他们,你,道歉,在那边,好好的,下辈子,早点认识,我,"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-20 01:05:49,12.0,鹤嘤,这样一个女孩子，这样一个温柔的人，跳进了冬日里的湖水里，被冰冷的湖水淹没，窒息，溺死；她明明应该像清晨里的花苞，被露水亲吻，被清风吹拂，被灌溉爱意的长大，做自己想做的事，满怀期待的奔赴自己的梦想，跌倒了也会爬起来拍拍灰继续往前走，会遇到与她同样温柔的人，会等到老去笑呵呵念叨往昔。,No,Yes,No,"这样,一个,女,孩子,这样,一个,温柔,的人,跳进,冬日,里,湖水,里,被,冰冷,湖水,淹没,窒息,溺死,她,明明,应该,像,清晨,里,花苞,被,露水,亲吻,被,清风,吹拂,被,灌溉,爱意,长大,做,自己,想,做,事,满怀,期待,奔赴,自己,梦想,跌倒,爬起来,拍拍,灰,继续,往前,走,遇到,与,她,同样,温柔,人,等到,老去,笑呵呵,念叨,往昔"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 01:42:12,8.0,衫非海安知赫之樂,如果能早点认识你 我希望现在能作为你的朋友陪在你身边陪你度过糟心的日子,No,Yes,No,"如果,早点认识,你,我,希望,现在,作为,你,朋友,陪,你身边,陪,你,度过,糟心,日子,"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-19 21:45:38,12.0,老M丧心病狂,高中同样也是我人生中最灰暗的几年，现在回想起来都会觉得特别恨那个班主任。每天找各种理由让我受罚，无数次威胁我的好朋友离开我这颗班上的老鼠屎…,Yes,No,No,"高中,同样,也是,我,人生,中,最,灰暗,几年,现在,回想,起来,都会,觉得,特别,恨,那个,班主任,每天,找,各种,理由,我,受罚,无数次,威胁,我,好,朋友,离开,我,颗,班上,老鼠屎,…"
十里清禾w,学业压力/抑郁症/自杀,2020-11-07 02:52:00,2020-11-16 10:58:52,9.0,sleepysu2,原来世界上真的有这么美好的人,No,Yes,No,"原,世界,上,真的有,这么,美好,人"
