User_ID,Cause_of_Death,Last_Post_Time,Comment_Time,Relative_Elapsed_Time,Commenter_Name,Comment,Tree_Hole,Wailing_Wall,Not_Related,Comments_Split
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 22:10:51,0.0,光明绘海Emi,我朋友有家猫咖，二楼阳台左边门没关，家里有哥哥姐姐四五位，脾气都很好，你记得来,Yes,No,No,"我,朋友,家,猫,咖,二,楼,阳台,左边,门,关,家里,哥哥,姐姐,四五位,脾气,很好,你,记得"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:21:28,0.0,郑先生的灯泡,第一次见你介绍自己说叫“旧书”，听你做草坪上弹我的吉他，我们一起在山礼跳舞，给活动帮忙。。。。。有点恨自己为什么很早就卸载了微博，如果。。。如果昨晚能看到，能给你打个电话。。。。。。。。。 R.I.P 你现在一定是一只小猫咪了，有办法的话和我说一声，我给你带点吃，一定不带圣女果。,No,Yes,No,"第一次,见,你,介绍,自己,说,叫,“,旧书,”,听,你,做,草坪,上,弹,我,吉他,我们,一起,山,礼,跳舞,活动,帮忙有点,恨,自己,为什么,很早,卸载,微博,如果,如果,昨晚,能看到,你,打,电话,R,.,I,.,P,你,现在,一定,一只,小,猫咪,有办法,我,说,一声,我,你,带,点,吃,一定,带,圣女果,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 14:26:33,0.0,搁浅-color,他最后还在祝国家繁荣昌盛，多么温柔的人啊,No,Yes,No,"他,最后,还在,祝,国家,繁荣昌盛,多么,温柔,人"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 08:48:47,1.0,苗苗是颗星,一个明星能推动毕业论文的查重率降低，但很多生命都推动不了硕博机制的革新,Yes,No,No,"一个,明星,推动,毕业,论文,查重率,降低,很多,生命,推动,不了,硕博,机制,革新"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 10:00:46,0.0,Hallucinebula,阶级社会把人变成鬼。冤有头债有主，希望各位同学闲暇时间读点真正的马哲，找到新的生活的意义并且更有韧性的面对现实困境。各位看客也请积点嘴德，风凉话就免了。,No,No,Yes,"阶级,社会,把,人,变成,鬼,冤有头债有主,希望,各位,同学,闲暇时间,读,点,真正,马哲,找到,新的,生活,意义,并且,更有,韧性,面对现实,困境,各位,看客,请,积,点,嘴德,风凉话,免"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-14 13:35:53,1.0,写给李华的一封信,看到这个帖子一下就哭了，六年前的他还是个阳光朝气的男孩,Yes,No,No,"看到,这个,帖子,一下,哭,六年前,他,还是,阳光,朝气,男孩"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 11:28:28,0.0,阿呀biubiu,实验设备总有问题，研究下一步怎么做全靠自己查文献，实验数据没有意义，学校不止一个这样的学生，不止一个懒政的导师，看完了也能感同身受，不做研究生了不考公务员也不是没有活路了呀，你已经比很多人都优秀了，如果你还在的话开一个猫咖叭，也会很快乐呀,No,Yes,No,"实验设备,总有,问题,研究,下一步,怎么做,全靠,自己,查,文献,实验,数据,没有,意义,学校,不止一个,这样的,学生,不止一个,懒政,导师,看完,感同身受,不做,研究生,考,公务员,也不是,没有,活路,你,已经,比,很多人,优秀,如果,你,还在,开,一个,猫,咖,叭快乐"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 10:53:28,0.0,绝不倒下的学渣,我不知道该说些什么，有些导师不光不配当教师，甚至都不配为人，就这现在教育部还要让导师直接决定博硕士能否毕业，长夜难明，只能自己赶紧毕业赶紧逃吧,Yes,No,No,"我,不知道,该,说些什么,有些,导师,不光,不配,当,教师,甚至,不配,为人,现在,教育部,还要,导师,直接,决定,博硕士,能否,毕业,长夜,难,明,只能,自己,赶紧,毕业,赶紧,逃,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:20:57,0.0,看见请提醒我早睡嗷,大一到研三，虽然不是很熟，还是在你开的小卖部买过东西，和你一起经历过复试，看过你们舞蹈团的舞蹈，还是希望你能好吧🙏或者来世压力不这么大吧🙏,No,Yes,No,"大一,研三,虽然,不是,熟,还是,你,开,小卖部,买,过,东西,你,一起,经历过,复试,看过,你们,舞蹈团,舞蹈,还是,希望,你,好,🙏,或者,来世,压力,这么大,🙏,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 15:26:38,0.0,年少有为只为你,和你作为室友生活了两年，昨天早上还聊了几句，不敢相信你就这么走了，希望你在另一个世界开心快乐,No,Yes,No,",你,作为,室友,生活,两年,昨天早上,聊,几句,不敢相信,你,这么,走,希望,你,另一个,世界,开心,快乐"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:41:06,0.0,黑户姐姐不转正,圣女果吃不了就不吃了，实验做不出就不做了，没有什么比活着更重要对不对，出来跟大家报个平安好不好,No,Yes,No,"圣女果,吃不了,不吃,实验,做,出,不做,没有什么,比,活着,更,重要,对不对,出来,大家,报,平安,好不好"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 10:48:58,0.0,栗粟分不清楚,我就在学校！我俩一块聊聊啊别啊！我们还能一块约着跳舞呢！回来呀,No,Yes,No,"我,就在,学校,我俩,一块,聊聊,别,我们,还能,一块,约,跳舞,回来"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 21:48:38,0.0,kimi_TTH,哥们儿，我们学院离你们挺近的。下辈子，为自己活吧，世俗里的所谓成功如果不能带给我们由衷的幸福，那他存在的意义难道只能写在简历上嘛。如果你能拿出离开这个世界的勇气，那你把它用在和自己和解该多好。可能我们终此一生也只是个平庸的人，这个世界一直教我们成功与卓越，却没人教我们如何接受平庸,Yes,Yes,No,"哥们儿,我们,学院,离,你们,挺近,下辈子,为,自己,活,世俗,里,所谓,成功,如果,不能,带给,我们,由衷,幸福,他,存在,意义,难道,只能,写,简历,上,如果,你,拿出,离开,这个,世界,勇气,你,把,它,用,自己,和解,该,多,好,可能,我们,终,此,一生,只是,平庸,人,这个,世界,一直,教,我们,成功,与,卓越,没人,教,我们,如何,接受,平庸,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 16:28:16,0.0,lhlovegy,也许很多人研究生生涯最快乐的时候就是保研（考研）成功的那一天吧,Yes,No,No,"也许,很多人,研究生,生涯,最,快乐,时候,就是,保研,考研,成功,那一天,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 22:24:11,0.0,今天我从银行辞职了,你好呀！你这只小猫咪刚刚出生了20个小时，即使什么都不做，依然有人爱着你呦～,No,Yes,No,"你好,你,这只,小,猫咪,刚刚,出生,20个小时,即使,什么,不做,依然,有人,爱着,你,呦,"
红烧土豆叶,学业压力/抑郁症/自杀,2020-10-13 02:00:00,2020-10-13 12:02:27,0.0,破棉裤腰子,“This is real life 都有同样的憧憬 但在绝望时刻周围人却引不起共鸣”,No,Yes,No,"“,This,is,real,life,同样,憧憬,绝望,时刻,周围,人,引,不起,共鸣,”"
